transaction_id,transaction_amount_usd,transaction_hour,day_of_week,device_type,merchant_category,channel,country,customer_tenure_months,prev_transactions_7d,previous_fraud_count,location_risk_score,is_international,distance_from_home_km,fraud
5128,735.92,0,3,android,restaurant,card_present,EC,64,8,0,0.476,0,25.47,0
5129,302.88,4,5,web,services,card_present,EC,78,18,0,0.186,0,12.49,0
5130,261.83,8,4,web,restaurant,card_present,CO,83,13,0,0.721,0,9.53,0
5131,115.97,14,0,ios,pharmacy,card_present,EC,119,13,0,0.26,0,22.17,0
5132,247.68,17,4,web,grocery,card_present,EC,21,14,0,0.494,0,24.66,0
5133,247.9,11,6,android,travel,card_present,EC,105,9,0,0.262,0,4.27,0
5134,82.18,3,0,web,fuel,card_present,EC,72,21,0,0.591,0,44.12,0
5135,159.33,9,6,web,grocery,card_present,US,37,10,0,0.584,0,32.32,0
5136,189.42,18,0,web,fashion,card_present,PE,110,11,0,0.292,0,12.0,0
5137,341.51,2,4,ios,services,wallet,US,85,9,0,0.399,0,0.01,0
5138,354.84,17,2,ios,pharmacy,ecommerce,EC,22,14,0,0.579,0,6.97,0
5139,154.09,9,5,pos_terminal,grocery,card_present,EC,21,15,0,0.405,0,10.43,0
5140,356.98,0,5,ios,travel,ecommerce,EC,79,8,0,0.184,0,27.73,0
5141,212.07,16,5,android,fashion,card_present,EC,88,13,0,0.363,0,34.27,0
5142,24.7,0,6,ios,grocery,card_present,EC,5,13,0,0.215,0,37.6,0
5143,166.47,8,5,web,electronics,ecommerce,CO,76,11,0,0.377,0,8.8,1
5144,581.6,4,2,web,grocery,card_present,EC,64,11,0,0.208,0,45.82,0
5145,63.89,14,3,android,services,ecommerce,EC,117,16,0,0.417,0,17.94,0
5146,268.47,1,5,ios,travel,card_present,PE,89,10,1,0.028,0,51.43,1
5147,872.0,2,1,web,grocery,card_present,EC,110,12,0,0.148,0,8.11,0
5148,133.5,12,4,web,travel,ecommerce,US,4,9,0,0.207,1,9.05,0
5149,245.75,23,3,android,grocery,ecommerce,EC,92,6,0,0.321,0,29.91,0
5150,86.43,0,6,web,pharmacy,wallet,EC,40,17,0,0.078,0,8.73,0
5151,901.78,11,0,web,restaurant,card_present,EC,66,14,0,0.191,0,3.5,0
5152,229.5,19,0,android,travel,atm,EC,106,10,0,0.49,0,48.63,0
5153,254.65,6,0,web,fuel,card_present,US,105,14,0,0.511,0,9.03,1
5154,724.89,11,3,web,electronics,atm,CO,27,16,0,0.0,0,9.25,0
5155,416.45,20,3,ios,fashion,card_present,EC,29,7,0,0.244,0,12.54,0
5156,121.76,17,4,web,grocery,atm,EC,87,15,0,0.579,0,10.95,0
5157,146.17,7,1,android,electronics,atm,EC,106,13,0,0.419,1,20.0,0
5158,364.5,18,2,ios,grocery,card_present,CO,74,11,0,0.423,0,28.57,0
5159,148.9,16,2,web,grocery,card_present,EC,6,13,0,0.452,0,16.38,0
5160,45.1,12,0,android,restaurant,ecommerce,EC,19,8,0,0.177,0,35.15,0
5161,235.1,10,5,pos_terminal,electronics,card_present,PE,90,12,0,0.389,0,5.52,0
5162,75.07,22,0,web,grocery,card_present,EC,89,10,0,0.435,0,33.17,0
5163,893.91,20,4,android,grocery,atm,EC,108,13,0,0.369,0,8.47,0
5164,282.6,23,3,android,electronics,ecommerce,EC,64,11,0,0.279,0,16.68,0
5165,118.92,16,6,android,grocery,ecommerce,CO,51,7,0,0.341,0,25.22,0
5166,140.29,8,4,web,electronics,wallet,EC,13,21,0,0.145,0,1.91,0
5167,54.11,2,3,android,services,ecommerce,ES,94,13,0,0.461,0,4.68,0
5168,101.8,3,4,ios,grocery,ecommerce,EC,114,10,0,0.092,0,5.0,0
5169,553.16,22,0,web,restaurant,ecommerce,EC,5,13,0,0.203,0,10.05,0
5170,1462.66,8,1,pos_terminal,pharmacy,card_present,EC,59,11,0,0.473,0,26.35,0
5171,438.65,2,3,web,services,card_present,EC,42,11,0,0.402,0,1.83,0
5172,227.91,5,6,ios,fashion,ecommerce,EC,90,9,0,0.263,0,40.88,0
5173,173.65,0,5,android,electronics,ecommerce,EC,92,12,0,0.042,0,55.74,0
5174,114.14,12,2,android,fashion,card_present,EC,26,7,0,0.342,0,9.96,0
5175,1274.61,14,1,android,restaurant,card_present,EC,115,9,1,0.237,0,41.71,0
5176,210.94,9,6,pos_terminal,fashion,atm,EC,16,11,0,0.436,0,11.55,0
5177,1332.87,17,3,web,fashion,card_present,EC,94,9,0,0.257,0,21.52,0
5178,748.0,11,0,android,gaming,ecommerce,EC,89,14,0,0.035,0,8.65,0
5179,60.94,23,1,ios,fashion,ecommerce,PE,19,12,0,0.101,0,42.48,0
5180,144.0,18,5,android,grocery,card_present,EC,81,6,0,0.273,0,20.68,0
5181,143.65,1,6,ios,services,ecommerce,CO,32,13,1,0.37,0,3.31,1
5182,230.14,6,6,android,restaurant,ecommerce,EC,33,13,0,0.141,0,1.57,0
5183,233.77,18,0,web,pharmacy,card_present,EC,10,16,0,0.213,0,18.03,0
5184,2696.14,12,5,ios,fashion,card_present,ES,90,7,0,0.493,0,2.29,0
5185,103.63,18,0,web,electronics,ecommerce,EC,97,8,0,0.55,0,42.51,0
5186,294.64,8,5,android,grocery,ecommerce,ES,61,11,0,0.4,0,39.07,0
5187,401.73,0,6,ios,fuel,card_present,US,93,12,0,0.299,0,4.0,0
5188,245.02,18,2,ios,services,wallet,EC,42,9,0,0.238,0,15.45,0
5189,267.93,18,1,android,services,wallet,EC,68,11,0,0.447,0,35.79,0
5190,106.35,15,4,android,fuel,wallet,EC,95,15,0,0.293,0,22.73,0
5191,267.14,9,0,web,fuel,ecommerce,EC,52,9,0,0.516,0,37.4,0
5192,369.34,0,4,ios,electronics,ecommerce,EC,74,11,0,0.525,0,83.99,0
5193,318.83,17,2,web,fashion,wallet,PE,17,9,0,0.424,0,12.29,0
5194,387.12,15,2,web,grocery,atm,ES,61,12,0,0.26,0,54.54,0
5195,759.51,16,5,pos_terminal,restaurant,wallet,EC,102,16,0,0.274,0,16.35,0
5196,519.13,4,6,web,services,card_present,EC,93,16,0,0.054,0,14.02,0
5197,259.72,17,2,android,restaurant,card_present,ES,36,8,0,0.341,0,16.85,0
5198,96.08,17,2,android,fashion,ecommerce,EC,65,10,0,0.335,0,24.69,0
5199,151.8,20,5,web,electronics,ecommerce,EC,74,22,0,0.102,0,8.85,0
5200,205.79,13,2,pos_terminal,travel,wallet,EC,113,9,1,0.776,0,15.2,0
5201,300.2,17,1,pos_terminal,fashion,card_present,CO,100,17,0,0.45,0,6.89,0
5202,167.32,9,6,web,gaming,card_present,EC,98,17,0,0.199,0,18.2,0
5203,116.05,16,6,web,fuel,card_present,EC,91,15,0,0.72,0,19.39,0
5204,94.82,16,2,android,electronics,ecommerce,EC,43,9,0,0.261,0,24.5,0
5205,65.47,18,1,ios,fashion,ecommerce,EC,45,7,0,0.499,0,4.12,0
5206,203.29,20,1,android,grocery,wallet,EC,56,8,0,0.366,0,37.38,0
5207,75.71,0,4,android,grocery,ecommerce,EC,51,13,0,0.267,0,27.52,0
5208,110.19,18,2,web,fashion,ecommerce,EC,115,14,0,0.289,0,17.07,0
5209,179.01,19,4,android,fashion,card_present,EC,105,13,0,0.609,0,17.37,0
5210,84.26,13,5,web,grocery,ecommerce,EC,108,18,0,0.508,0,47.15,0
5211,332.42,12,0,web,fashion,card_present,EC,73,16,0,0.328,0,23.66,0
5212,443.53,17,6,web,electronics,ecommerce,EC,23,10,0,0.0,1,9.37,0
5213,158.07,10,0,pos_terminal,electronics,card_present,EC,17,7,0,0.405,0,0.17,0
5214,172.94,9,0,web,fashion,card_present,EC,33,12,0,0.126,0,3.94,0
5215,377.11,19,5,web,restaurant,card_present,EC,78,9,0,0.447,0,7.73,0
5216,138.57,18,4,web,fuel,ecommerce,EC,44,19,0,0.221,0,41.35,0
5217,131.16,4,6,android,fashion,atm,US,79,19,0,0.24,0,18.86,0
5218,638.92,19,3,web,services,ecommerce,EC,106,11,0,0.235,0,14.22,0
5219,497.67,7,2,pos_terminal,restaurant,card_present,CO,40,23,0,0.534,0,44.42,0
5220,396.96,3,4,ios,fuel,wallet,EC,112,16,0,0.032,0,9.74,0
5221,514.45,21,5,android,fashion,card_present,EC,61,10,0,0.483,0,10.98,0
5222,50.44,5,4,android,services,card_present,US,97,10,0,0.412,0,61.39,0
5223,724.62,4,2,android,travel,card_present,US,7,13,0,0.337,1,15.37,0
5224,335.71,6,6,web,fuel,ecommerce,EC,33,12,0,0.269,0,8.63,0
5225,550.71,11,2,web,travel,ecommerce,PE,112,11,0,0.438,0,12.01,0
5226,334.39,3,2,android,pharmacy,wallet,EC,107,11,0,0.271,1,20.06,0
5227,255.12,3,1,ios,fuel,ecommerce,EC,69,11,0,0.269,0,6.82,0
5228,196.83,9,2,web,pharmacy,card_present,EC,3,12,0,0.361,0,43.27,0
5229,329.08,5,1,pos_terminal,grocery,ecommerce,EC,7,11,0,0.66,0,12.81,0
5230,191.17,4,4,android,restaurant,card_present,EC,51,13,1,0.078,0,14.15,1
5231,491.22,21,5,ios,travel,ecommerce,PE,108,14,0,0.44,1,3.02,1
5232,68.95,14,3,android,fashion,ecommerce,EC,45,16,0,0.324,0,8.26,0
5233,159.07,0,6,ios,electronics,ecommerce,EC,106,14,1,0.31,0,15.09,0
5234,1259.47,2,3,android,pharmacy,ecommerce,EC,64,7,0,0.075,0,5.34,0
5235,148.67,19,3,android,electronics,card_present,EC,16,11,0,0.034,0,3.8,0
5236,202.68,6,0,android,restaurant,card_present,EC,67,12,0,0.411,0,9.0,0
5237,121.09,3,6,ios,travel,wallet,EC,44,9,0,0.122,0,36.14,0
5238,320.94,15,1,android,travel,card_present,EC,27,12,0,0.533,0,12.87,0
5239,136.12,20,1,pos_terminal,services,wallet,US,81,13,0,0.167,0,5.69,0
5240,211.47,9,6,pos_terminal,gaming,ecommerce,EC,24,12,0,0.449,0,11.06,0
5241,483.8,17,3,web,restaurant,wallet,PE,109,15,0,0.246,0,30.27,0
5242,140.27,10,0,android,electronics,card_present,EC,97,14,0,0.238,0,15.94,0
5243,461.04,2,3,android,grocery,wallet,EC,94,4,1,0.186,0,11.01,0
5244,473.6,19,4,ios,grocery,ecommerce,EC,9,7,0,0.429,0,10.07,0
5245,570.52,22,0,android,travel,card_present,PE,116,8,0,0.479,0,7.7,0
5246,274.52,23,5,web,grocery,ecommerce,EC,59,10,0,0.293,0,11.35,0
5247,3279.98,2,4,web,fashion,wallet,EC,88,12,0,0.456,0,18.69,0
5248,570.33,13,0,android,fashion,card_present,EC,23,11,0,0.352,0,26.67,0
5249,318.14,14,4,android,grocery,card_present,CO,92,8,0,0.11,0,28.66,0
5250,121.73,1,1,ios,pharmacy,card_present,PE,38,10,0,0.418,0,42.23,0
5251,227.0,22,5,web,services,card_present,CO,85,14,0,0.296,0,14.69,0
5252,767.89,2,2,web,fashion,card_present,EC,33,6,0,0.0,0,22.72,0
5253,963.15,6,1,android,electronics,ecommerce,EC,112,17,0,0.28,0,4.61,0
5254,800.51,23,3,ios,grocery,card_present,EC,85,12,0,0.045,0,19.73,0
5255,459.78,13,3,ios,grocery,wallet,EC,54,14,0,0.128,0,33.13,0
5256,89.84,16,2,web,restaurant,ecommerce,EC,55,14,0,0.305,1,46.33,0
5257,362.24,11,6,ios,travel,ecommerce,EC,0,11,0,0.336,0,11.85,0
5258,90.87,18,4,web,pharmacy,card_present,CO,36,8,0,0.2,0,41.06,1
5259,74.63,1,3,android,restaurant,card_present,EC,95,11,0,0.445,0,39.35,0
5260,297.05,16,1,android,grocery,ecommerce,EC,100,15,0,0.329,0,19.59,0
5261,372.84,1,3,web,pharmacy,card_present,EC,120,11,0,0.274,0,25.17,0
5262,505.37,4,0,pos_terminal,gaming,wallet,EC,10,9,0,0.358,0,35.72,0
5263,365.14,12,6,pos_terminal,pharmacy,ecommerce,EC,30,12,0,0.567,0,22.9,0
5264,375.35,10,0,web,services,atm,EC,92,12,0,0.0,0,18.2,0
5265,111.59,3,4,web,pharmacy,ecommerce,EC,43,11,0,0.584,0,25.85,0
5266,225.56,19,2,ios,travel,card_present,EC,30,17,0,0.239,0,23.86,0
5267,73.47,7,5,pos_terminal,pharmacy,card_present,EC,34,10,0,0.21,0,59.81,0
5268,49.4,20,2,ios,fuel,card_present,EC,111,19,0,0.278,0,39.31,0
5269,443.68,0,0,web,travel,card_present,EC,103,8,0,0.19,0,39.52,0
5270,134.3,5,6,ios,fashion,card_present,EC,0,9,0,0.163,0,22.22,0
5271,493.04,7,5,web,fuel,card_present,EC,101,15,0,0.502,0,11.71,0
5272,595.42,14,0,web,grocery,card_present,EC,67,12,0,0.379,0,19.71,0
5273,149.48,9,0,android,restaurant,card_present,ES,102,12,0,0.005,0,9.52,0
5274,393.4,3,3,pos_terminal,fashion,card_present,EC,75,7,0,0.471,0,29.42,0
5275,144.55,13,6,android,fashion,card_present,EC,83,16,0,0.445,0,25.56,0
5276,56.03,22,4,android,travel,ecommerce,PE,69,10,0,0.083,0,54.76,0
5277,270.76,3,0,ios,services,wallet,EC,88,14,0,0.382,0,4.23,0
5278,168.32,6,4,ios,services,ecommerce,EC,98,12,0,0.462,0,3.0,0
5279,172.52,11,2,web,services,wallet,EC,61,16,0,0.061,0,12.19,0
5280,1191.37,17,4,ios,restaurant,ecommerce,EC,13,16,0,0.401,0,16.9,0
5281,72.38,3,2,web,pharmacy,card_present,US,11,12,0,0.228,0,49.55,0
5282,333.25,5,0,android,grocery,card_present,PE,50,7,0,0.448,0,5.75,0
5283,110.69,5,0,ios,travel,card_present,US,57,16,0,0.182,0,18.33,0
5284,507.35,14,4,web,electronics,card_present,EC,104,11,0,0.538,0,32.36,0
5285,311.48,1,4,android,grocery,card_present,EC,4,18,0,0.306,0,6.82,0
5286,332.31,15,2,android,fuel,wallet,EC,107,10,0,0.239,0,18.93,0
5287,115.2,10,0,android,grocery,card_present,EC,6,16,0,0.22,0,11.81,0
5288,132.97,7,5,android,pharmacy,wallet,EC,60,13,0,0.507,0,36.38,0
5289,515.11,20,1,web,services,ecommerce,EC,51,11,0,0.22,0,12.21,0
5290,1011.53,19,1,android,fashion,ecommerce,EC,67,10,0,0.541,0,59.42,0
5291,360.26,19,3,web,grocery,card_present,ES,5,10,0,0.388,0,11.36,0
5292,119.66,21,5,web,pharmacy,ecommerce,PE,92,11,0,0.101,0,25.49,0
5293,321.74,5,6,web,pharmacy,card_present,CO,16,11,1,0.355,0,60.18,0
5294,1710.54,20,4,web,pharmacy,ecommerce,CO,94,11,0,0.358,0,47.36,0
5295,266.27,4,6,ios,fuel,card_present,PE,68,8,0,0.095,0,41.76,0
5296,790.02,7,4,pos_terminal,pharmacy,wallet,EC,107,14,1,0.351,0,13.26,0
5297,135.68,13,5,android,pharmacy,ecommerce,EC,118,11,0,0.448,1,22.62,0
5298,237.2,17,1,web,grocery,ecommerce,EC,102,20,0,0.553,0,17.41,0
5299,402.72,13,0,ios,services,card_present,EC,54,14,0,0.545,0,11.9,1
5300,337.12,13,4,web,fuel,ecommerce,EC,50,14,0,0.78,0,5.36,0
5301,132.88,9,6,web,restaurant,card_present,EC,80,10,0,0.35,0,22.43,0
5302,128.38,14,5,android,fashion,ecommerce,EC,78,11,0,0.45,0,22.76,0
5303,540.89,11,2,web,services,card_present,CO,95,8,0,0.241,0,29.98,0
5304,636.4,11,3,android,grocery,wallet,EC,58,8,0,0.689,0,74.58,0
5305,822.46,14,0,web,fuel,card_present,EC,55,8,0,0.19,1,49.61,0
5306,1038.7,14,2,ios,grocery,ecommerce,US,14,12,0,0.681,1,74.04,0
5307,273.22,7,4,android,restaurant,card_present,CO,20,10,0,0.658,0,27.16,0
5308,191.26,3,1,ios,travel,ecommerce,CO,99,13,0,0.209,0,50.92,0
5309,722.98,7,3,ios,grocery,card_present,EC,119,15,0,0.537,0,34.32,0
5310,434.0,9,2,android,grocery,atm,EC,72,15,0,0.432,0,13.11,0
5311,111.79,3,3,web,fashion,card_present,EC,41,12,1,0.276,0,2.69,0
5312,107.31,4,5,android,fashion,ecommerce,EC,7,17,0,0.326,1,22.6,0
5313,363.63,22,6,android,electronics,atm,EC,5,6,0,0.398,0,40.81,0
5314,212.89,6,2,android,travel,ecommerce,EC,81,8,0,0.415,0,11.84,0
5315,240.19,17,5,web,restaurant,card_present,ES,77,8,0,0.619,0,25.86,0
5316,578.6,3,4,android,fuel,wallet,EC,34,8,0,0.453,0,3.68,0
5317,450.26,23,6,web,fashion,card_present,EC,22,10,0,0.211,0,1.69,0
5318,710.87,5,5,web,restaurant,ecommerce,CO,8,8,0,0.484,0,24.79,0
5319,52.32,9,3,web,restaurant,ecommerce,EC,82,14,0,0.035,0,23.07,0
5320,300.46,18,4,ios,fuel,card_present,EC,73,11,0,0.28,0,0.3,0
5321,427.66,4,2,ios,services,wallet,EC,40,11,0,0.298,0,20.12,0
5322,72.34,13,4,android,gaming,ecommerce,EC,88,17,0,0.468,0,2.82,1
5323,145.28,18,4,web,pharmacy,wallet,EC,102,17,0,0.669,0,19.13,0
5324,125.24,0,4,ios,fuel,card_present,US,62,9,0,0.389,0,28.7,0
5325,249.62,0,0,android,electronics,wallet,CO,31,10,1,0.285,0,7.39,0
5326,902.23,18,3,android,grocery,ecommerce,US,0,8,0,0.224,0,38.7,0
5327,1237.26,6,4,android,fuel,card_present,EC,96,12,0,0.5,0,49.26,0
5328,127.89,21,1,android,restaurant,card_present,EC,69,14,0,0.315,1,4.83,0
5329,373.84,22,5,ios,restaurant,card_present,EC,42,9,0,0.259,0,36.34,0
5330,383.61,21,5,pos_terminal,fuel,card_present,EC,0,17,1,0.521,0,4.68,0
5331,334.52,23,3,pos_terminal,restaurant,card_present,CO,98,16,0,0.56,0,20.51,0
5332,337.57,19,6,android,electronics,ecommerce,EC,112,10,0,0.177,0,11.62,0
5333,312.8,9,6,ios,gaming,ecommerce,EC,58,13,0,0.081,0,9.61,0
5334,946.38,23,3,android,gaming,card_present,EC,32,14,0,0.332,0,1.06,0
5335,592.62,8,6,web,grocery,atm,PE,74,10,0,0.145,0,61.56,0
5336,105.05,14,6,android,restaurant,card_present,CO,105,11,0,0.12,0,1.09,0
5337,463.66,0,0,ios,gaming,ecommerce,PE,71,18,0,0.163,0,2.59,0
5338,500.94,23,6,ios,restaurant,wallet,EC,1,12,0,0.538,0,15.84,0
5339,315.63,14,0,ios,travel,card_present,EC,23,8,0,0.467,0,21.02,0
5340,606.51,22,3,android,gaming,card_present,US,11,17,0,0.792,0,15.65,0
5341,285.16,8,6,web,fuel,card_present,CO,49,6,0,0.234,0,28.42,0
5342,288.0,7,5,android,restaurant,card_present,EC,54,9,0,0.589,0,49.06,0
5343,270.31,12,1,ios,fashion,wallet,EC,64,12,0,0.439,0,44.85,0
5344,48.81,20,4,web,fuel,card_present,EC,91,12,0,0.25,0,21.08,0
5345,230.04,13,1,android,pharmacy,wallet,EC,13,15,1,0.324,0,6.42,0
5346,143.74,19,1,ios,grocery,ecommerce,EC,114,13,0,0.249,0,7.86,0
5347,94.96,5,6,ios,fuel,wallet,PE,31,9,0,0.397,0,22.19,0
5348,772.63,18,0,ios,fuel,card_present,EC,63,13,0,0.528,0,10.83,0
5349,367.22,17,6,ios,grocery,ecommerce,EC,25,17,0,0.284,0,9.73,0
5350,239.54,21,3,web,pharmacy,card_present,EC,43,11,0,0.503,0,11.36,0
5351,156.14,1,0,web,pharmacy,ecommerce,EC,100,15,0,0.579,0,28.77,0
5352,310.92,9,5,ios,grocery,ecommerce,EC,5,10,0,0.619,0,19.44,0
5353,542.25,2,0,android,fuel,card_present,EC,58,10,1,0.139,0,6.91,0
5354,126.6,9,2,android,electronics,atm,US,70,13,0,0.341,0,49.23,0
5355,244.38,18,1,web,electronics,ecommerce,EC,68,14,0,0.478,0,17.21,0
5356,491.29,15,5,ios,grocery,card_present,PE,45,11,0,0.154,0,23.6,0
5357,52.13,18,2,android,fuel,wallet,EC,45,17,0,0.114,0,35.62,0
5358,234.28,17,4,web,gaming,wallet,ES,110,16,0,0.345,0,4.82,0
5359,174.02,23,0,ios,restaurant,wallet,EC,29,20,0,0.276,0,1.76,0
5360,220.42,21,4,ios,electronics,ecommerce,US,58,10,0,0.319,0,7.33,0
5361,164.23,14,4,android,grocery,ecommerce,US,44,14,0,0.265,0,33.58,0
5362,273.88,21,2,pos_terminal,grocery,card_present,EC,92,13,0,0.739,0,10.56,0
5363,1143.09,1,6,web,electronics,ecommerce,EC,97,4,0,0.267,1,27.46,0
5364,189.32,17,3,web,restaurant,ecommerce,EC,102,8,0,0.455,0,27.34,0
5365,309.81,12,4,android,services,card_present,EC,10,16,0,0.443,1,15.58,0
5366,1210.01,22,1,ios,services,atm,EC,11,12,0,0.046,0,12.8,0
5367,158.0,12,6,pos_terminal,grocery,ecommerce,EC,45,17,0,0.614,0,6.13,0
5368,1047.67,4,1,pos_terminal,electronics,ecommerce,EC,53,10,0,0.463,0,6.89,0
5369,246.37,17,4,android,fuel,ecommerce,EC,7,12,0,0.378,0,30.65,0
5370,1020.56,22,0,android,fuel,card_present,PE,108,16,0,0.54,0,8.08,0
5371,447.08,0,0,ios,electronics,ecommerce,CO,108,14,0,0.341,0,6.38,0
5372,313.65,1,0,android,services,ecommerce,US,51,4,0,0.509,0,14.74,0
5373,232.78,15,6,android,restaurant,atm,EC,93,14,0,0.012,1,41.16,0
5374,148.91,13,1,ios,travel,card_present,ES,68,15,0,0.497,0,37.19,0
5375,260.66,13,6,android,pharmacy,ecommerce,EC,79,18,0,0.383,0,15.25,0
5376,502.94,2,4,web,fashion,card_present,EC,105,18,0,0.386,1,14.33,1
5377,242.77,13,0,ios,fuel,ecommerce,EC,11,10,0,0.198,0,1.48,0
5378,190.43,13,3,android,gaming,card_present,EC,28,9,0,0.311,0,29.23,0
5379,200.73,20,3,web,services,ecommerce,EC,51,12,0,0.305,0,7.96,0
5380,542.71,9,1,ios,grocery,card_present,ES,108,10,0,0.145,0,42.65,0
5381,653.74,8,4,pos_terminal,grocery,card_present,CO,71,14,0,0.414,0,30.77,0
5382,143.86,1,6,android,fuel,card_present,EC,48,14,0,0.633,0,13.58,0
5383,143.7,13,6,ios,grocery,card_present,EC,3,14,0,0.094,0,13.06,0
5384,332.31,15,3,ios,restaurant,atm,EC,71,12,0,0.438,0,19.78,0
5385,832.65,6,6,pos_terminal,pharmacy,ecommerce,EC,32,10,0,0.274,0,47.09,0
5386,613.62,17,6,android,grocery,atm,US,39,16,0,0.254,0,22.09,0
5387,90.12,22,0,ios,grocery,ecommerce,EC,120,8,0,0.363,0,22.86,0
5388,198.61,4,4,android,travel,ecommerce,EC,63,8,0,0.366,0,3.17,0
5389,116.52,13,5,web,services,ecommerce,EC,16,6,0,0.383,0,35.31,0
5390,198.06,16,0,android,travel,card_present,CO,5,12,0,0.146,0,69.66,0
5391,885.47,0,4,ios,services,card_present,EC,46,9,0,0.546,1,35.34,0
5392,78.61,4,6,web,fuel,ecommerce,CO,7,20,0,0.365,1,24.93,0
5393,67.19,9,1,android,electronics,card_present,EC,51,11,0,0.457,0,31.57,0
5394,126.44,3,6,android,electronics,ecommerce,EC,50,16,0,0.569,0,43.78,0
5395,308.72,8,6,ios,restaurant,card_present,EC,106,8,0,0.004,0,3.37,0
5396,403.1,3,4,ios,fashion,card_present,PE,40,13,0,0.463,0,2.97,0
5397,348.12,21,4,ios,electronics,ecommerce,EC,33,15,0,0.32,0,20.56,0
5398,628.37,14,3,android,fashion,ecommerce,EC,74,15,1,0.533,0,0.61,0
5399,59.87,7,2,web,travel,card_present,EC,77,11,1,0.206,0,11.19,0
5400,634.76,18,3,web,gaming,card_present,EC,4,7,0,0.518,0,1.24,1
5401,191.12,0,3,web,services,ecommerce,EC,10,17,0,0.16,0,21.54,0
5402,440.44,14,3,ios,fuel,ecommerce,EC,20,9,0,0.422,0,34.79,0
5403,85.1,16,5,ios,electronics,card_present,EC,94,14,0,0.401,0,19.77,0
5404,246.3,19,5,web,travel,ecommerce,EC,25,10,0,0.322,1,7.26,0
5405,296.37,5,2,pos_terminal,grocery,ecommerce,EC,120,8,0,0.164,0,10.65,0
5406,618.43,14,3,android,restaurant,ecommerce,EC,53,8,0,0.284,0,22.77,0
5407,69.02,18,1,web,restaurant,card_present,EC,112,17,1,0.516,0,23.22,0
5408,251.44,19,1,web,fashion,atm,EC,29,13,0,0.618,0,9.32,0
5409,102.97,4,2,web,electronics,ecommerce,EC,51,17,0,0.702,0,11.46,0
5410,367.6,23,0,android,services,card_present,EC,16,15,0,0.445,0,0.06,0
5411,456.85,6,5,web,grocery,wallet,EC,102,19,0,0.395,0,25.38,0
5412,686.99,9,0,ios,fuel,ecommerce,EC,72,6,1,0.431,0,36.45,0
5413,159.9,4,2,android,fuel,card_present,EC,9,6,0,0.697,0,20.49,0
5414,515.1,3,1,ios,restaurant,wallet,EC,90,6,0,0.444,0,59.65,0
5415,728.73,6,1,web,grocery,ecommerce,EC,107,11,0,0.366,0,39.88,0
5416,65.89,3,2,web,pharmacy,card_present,EC,82,14,2,0.3,0,25.78,0
5417,400.4,17,5,android,restaurant,ecommerce,EC,97,10,0,0.321,1,5.57,0
5418,528.16,14,6,android,restaurant,card_present,EC,33,10,1,0.42,0,40.28,0
5419,199.46,9,1,web,fuel,card_present,CO,52,18,0,0.215,0,7.22,0
5420,93.13,13,1,web,grocery,ecommerce,ES,103,10,0,0.237,0,30.67,0
5421,521.63,14,3,ios,travel,card_present,EC,73,17,0,0.339,0,49.1,0
5422,93.97,4,2,ios,pharmacy,card_present,EC,74,9,0,0.269,0,0.34,0
5423,212.7,7,5,android,fashion,card_present,PE,92,8,0,0.457,0,22.94,0
5424,237.58,21,1,android,fuel,card_present,EC,74,9,0,0.471,0,4.84,0
5425,434.86,0,2,ios,fashion,ecommerce,EC,15,12,0,0.397,0,26.48,0
5426,148.6,22,3,ios,pharmacy,card_present,EC,25,13,1,0.438,0,12.71,0
5427,141.87,23,2,ios,pharmacy,card_present,EC,94,15,0,0.371,0,23.68,0
5428,265.53,6,4,android,pharmacy,card_present,EC,29,8,0,0.0,0,4.25,0
5429,548.78,7,5,android,restaurant,ecommerce,EC,80,13,0,0.192,1,4.0,0
5430,1529.27,4,3,android,travel,card_present,EC,57,16,0,0.477,0,17.49,0
5431,73.45,13,3,web,pharmacy,ecommerce,EC,75,16,0,0.199,0,10.82,0
5432,315.72,5,6,android,fashion,card_present,EC,28,11,0,0.504,1,45.7,0
5433,102.86,18,6,web,services,ecommerce,EC,37,9,0,0.514,0,5.13,0
5434,554.26,9,6,android,pharmacy,atm,CO,83,12,0,0.302,0,25.43,0
5435,115.79,23,0,android,electronics,ecommerce,CO,20,10,0,0.244,0,18.51,0
5436,143.0,20,5,android,fashion,ecommerce,EC,37,11,0,0.352,1,27.72,0
5437,153.11,9,6,ios,gaming,card_present,PE,120,10,0,0.342,0,14.18,0
5438,230.82,14,5,android,electronics,card_present,EC,18,8,0,0.463,0,9.83,0
5439,317.71,0,5,ios,grocery,card_present,EC,69,9,0,0.0,0,0.31,0
5440,361.24,1,2,ios,grocery,ecommerce,EC,18,16,0,0.218,0,56.36,0
5441,244.2,12,5,web,pharmacy,ecommerce,EC,85,15,0,0.168,0,44.13,0
5442,84.66,11,4,web,fashion,card_present,EC,15,9,0,0.0,0,7.07,0
5443,439.14,9,5,ios,electronics,ecommerce,EC,69,20,0,0.261,0,27.88,0
5444,235.15,2,2,android,electronics,ecommerce,EC,53,8,0,0.08,0,30.6,0
5445,621.4,20,5,web,restaurant,atm,EC,83,7,0,0.28,0,15.65,0
5446,139.27,9,5,ios,fashion,atm,EC,0,11,0,0.262,1,15.45,0
5447,68.09,11,5,web,grocery,card_present,EC,62,9,0,0.432,0,11.81,0
